Store,StoreTypeA,StoreTypeB,StoreTypeC,StoreTypeD,AssortmentA,AssortmentB,AssortmentC,Competition Distance,CompetitionOpenSinceMonth,CompetitionSinceYear,Promo2,Promo2SinceWeek,Promo2SinceYear,promoInterval(from1-12)
263,1,0,0,0,0,0,1,1140,5,2013,1,40,2014,1,0,0,0,0,0,0,0,0,0,0,0
264,1,0,0,0,1,0,0,180,3,2014,0,,,0,0,0,0,0,0,0,0,0,0,0,0
265,1,0,0,0,1,0,0,4580,,,1,14,2015,1,0,0,0,0,0,0,0,0,0,0,0
266,1,0,0,0,0,0,1,360,3,2014,1,9,2011,0,0,1,0,0,0,0,0,0,0,0,0
267,0,0,1,0,1,0,0,2460,1,2012,0,,,0,0,0,0,0,0,0,0,0,0,0,0
268,1,0,0,0,1,0,0,4520,2,2014,0,,,0,0,0,0,0,0,0,0,0,0,0,0
269,1,0,0,0,0,0,1,60,6,2015,0,,,0,0,0,0,0,0,0,0,0,0,0,0
270,1,0,0,0,1,0,0,1450,7,2014,0,,,0,0,0,0,0,0,0,0,0,0,0,0
271,1,0,0,0,1,0,0,420,,,1,14,2011,1,0,0,0,0,0,0,0,0,0,0,0
272,1,0,0,0,1,0,0,16180,7,2003,1,14,2011,1,0,0,0,0,0,0,0,0,0,0,0
273,1,0,0,0,0,0,1,8480,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0
274,0,1,0,0,0,1,0,3640,,,1,10,2013,1,0,0,0,0,0,0,0,0,0,0,0
275,0,0,0,1,1,0,0,300,5,2014,1,40,2014,1,0,0,0,0,0,0,0,0,0,0,0
276,1,0,0,0,1,0,0,2960,10,2014,1,36,2013,0,0,1,0,0,0,0,0,0,0,0,0
277,0,0,0,1,0,0,1,7840,,,1,31,2009,0,1,0,0,0,0,0,0,0,0,0,0
278,1,0,0,0,0,0,1,9260,2,2010,0,,,0,0,0,0,0,0,0,0,0,0,0,0
279,0,0,0,1,0,0,1,2320,,,1,40,2012,1,0,0,0,0,0,0,0,0,0,0,0
280,0,0,0,1,0,0,1,18640,9,2013,1,10,2014,0,0,1,0,0,0,0,0,0,0,0,0
281,0,0,0,1,0,0,1,6970,9,2011,0,,,0,0,0,0,0,0,0,0,0,0,0,0
282,1,0,0,0,1,0,0,1220,12,2010,0,,,0,0,0,0,0,0,0,0,0,0,0,0
283,1,0,0,0,1,0,0,2260,,,1,40,2014,1,0,0,0,0,0,0,0,0,0,0,0
284,0,0,0,1,1,0,0,1290,,,1,40,2014,1,0,0,0,0,0,0,0,0,0,0,0
285,1,0,0,0,1,0,0,2410,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0
286,1,0,0,0,1,0,0,1460,4,2015,0,,,0,0,0,0,0,0,0,0,0,0,0,0
287,0,0,1,0,1,0,0,2740,5,2009,1,40,2014,1,0,0,0,0,0,0,0,0,0,0,0
288,0,0,0,1,1,0,0,800,,,1,14,2011,0,0,1,0,0,0,0,0,0,0,0,0
289,0,0,0,1,1,0,0,6540,12,2007,0,,,0,0,0,0,0,0,0,0,0,0,0,0
290,1,0,0,0,1,0,0,4150,5,2001,0,,,0,0,0,0,0,0,0,0,0,0,0,0
291,0,0,0,1,1,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0
292,1,0,0,0,1,0,0,1100,6,2009,0,,,0,0,0,0,0,0,0,0,0,0,0,0
293,0,0,1,0,0,0,1,140,11,2007,0,,,0,0,0,0,0,0,0,0,0,0,0,0
294,1,0,0,0,1,0,0,3150,5,2005,0,,,0,0,0,0,0,0,0,0,0,0,0,0
295,1,0,0,0,1,0,0,210,11,2000,1,36,2013,0,0,1,0,0,0,0,0,0,0,0,0
296,1,0,0,0,1,0,0,9580,5,2007,1,45,2014,0,1,0,0,0,0,0,0,0,0,0,0
297,1,0,0,0,1,0,0,2300,9,2010,0,,,0,0,0,0,0,0,0,0,0,0,0,0
298,0,0,0,1,1,0,0,19840,7,2009,0,,,0,0,0,0,0,0,0,0,0,0,0,0
299,0,0,0,1,0,0,1,38630,9,2012,0,,,0,0,0,0,0,0,0,0,0,0,0,0
300,1,0,0,0,0,0,1,120,4,2009,1,1,2012,1,0,0,0,0,0,0,0,0,0,0,0
301,1,0,0,0,0,0,1,4510,3,2015,0,,,0,0,0,0,0,0,0,0,0,0,0,0
302,0,0,0,1,0,0,1,2190,12,2007,1,9,2011,0,0,1,0,0,0,0,0,0,0,0,0
303,1,0,0,0,1,0,0,15430,11,2012,1,18,2011,0,1,0,0,0,0,0,0,0,0,0,0
304,1,0,0,0,1,0,0,1950,7,2015,0,,,0,0,0,0,0,0,0,0,0,0,0,0
305,0,0,1,0,0,0,1,2470,2,2005,1,31,2013,0,0,1,0,0,0,0,0,0,0,0,0
306,1,0,0,0,1,0,0,5100,4,2007,1,40,2014,1,0,0,0,0,0,0,0,0,0,0,0
307,1,0,0,0,1,0,0,18660,9,2002,0,,,0,0,0,0,0,0,0,0,0,0,0,0
308,1,0,0,0,1,0,0,1070,12,2006,1,13,2010,1,0,0,0,0,0,0,0,0,0,0,0
309,0,0,0,1,1,0,0,8740,,,1,37,2009,0,1,0,0,0,0,0,0,0,0,0,0
310,1,0,0,0,0,0,1,2290,,,1,10,2014,0,0,1,0,0,0,0,0,0,0,0,0
311,1,0,0,0,0,0,1,680,7,2005,0,,,0,0,0,0,0,0,0,0,0,0,0,0
312,0,0,0,1,1,0,0,11300,3,2012,0,,,0,0,0,0,0,0,0,0,0,0,0,0
313,0,0,0,1,0,0,1,14160,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0
314,1,0,0,0,1,0,0,3560,10,2001,1,31,2013,0,1,0,0,0,0,0,0,0,0,0,0
315,1,0,0,0,0,0,1,38710,4,2013,0,,,0,0,0,0,0,0,0,0,0,0,0,0
316,0,0,0,1,1,0,0,9000,8,2001,0,,,0,0,0,0,0,0,0,0,0,0,0,0
317,0,0,0,1,1,0,0,3140,7,2013,1,14,2011,1,0,0,0,0,0,0,0,0,0,0,0
318,0,0,0,1,0,0,1,32330,3,2014,0,,,0,0,0,0,0,0,0,0,0,0,0,0
319,1,0,0,0,0,0,1,570,9,2012,1,27,2012,0,0,1,0,0,0,0,0,0,0,0,0
320,1,0,0,0,0,0,1,210,9,2012,0,,,0,0,0,0,0,0,0,0,0,0,0,0
321,0,0,1,0,0,0,1,8140,11,2013,1,10,2014,0,0,1,0,0,0,0,0,0,0,0,0
322,1,0,0,0,1,0,0,17500,4,2001,1,37,2009,1,0,0,0,0,0,0,0,0,0,0,0
323,0,0,0,1,0,0,1,8400,4,2012,1,5,2013,0,1,0,0,0,0,0,0,0,0,0,0
324,1,0,0,0,1,0,0,13140,,,1,14,2011,1,0,0,0,0,0,0,0,0,0,0,0
325,1,0,0,0,0,0,1,350,3,2011,1,22,2011,0,1,0,0,0,0,0,0,0,0,0,0
326,0,0,0,1,1,0,0,10070,5,2015,1,31,2013,0,1,0,0,0,0,0,0,0,0,0,0
327,0,0,1,0,0,0,1,1390,12,2004,0,,,0,0,0,0,0,0,0,0,0,0,0,0
328,1,0,0,0,1,0,0,3130,7,2002,0,,,0,0,0,0,0,0,0,0,0,0,0,0
329,1,0,0,0,1,0,0,1310,6,1990,1,22,2012,0,0,1,0,0,0,0,0,0,0,0,0
330,1,0,0,0,0,0,1,370,,,1,22,2012,0,0,1,0,0,0,0,0,0,0,0,0
331,1,0,0,0,0,0,1,670,,,1,14,2015,1,0,0,0,0,0,0,0,0,0,0,0
332,1,0,0,0,1,0,0,1840,3,2006,0,,,0,0,0,0,0,0,0,0,0,0,0,0
333,1,0,0,0,0,0,1,3720,2,2010,0,,,0,0,0,0,0,0,0,0,0,0,0,0
334,0,0,0,1,0,0,1,4040,8,2008,1,18,2013,0,0,1,0,0,0,0,0,0,0,0,0
335,0,1,0,0,1,0,0,90,,,1,31,2013,1,0,0,0,0,0,0,0,0,0,0,0
336,1,0,0,0,1,0,0,190,7,2014,0,,,0,0,0,0,0,0,0,0,0,0,0,0
337,0,0,0,1,0,0,1,10600,7,2005,1,45,2014,0,1,0,0,0,0,0,0,0,0,0,0
338,1,0,0,0,0,0,1,1590,,,1,37,2009,1,0,0,0,0,0,0,0,0,0,0,0
339,1,0,0,0,0,0,1,2280,,,1,10,2013,0,0,1,0,0,0,0,0,0,0,0,0
340,1,0,0,0,0,0,1,8080,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0
341,1,0,0,0,1,0,0,190,9,2011,0,,,0,0,0,0,0,0,0,0,0,0,0,0
342,0,0,0,1,0,0,1,15770,,,1,40,2014,1,0,0,0,0,0,0,0,0,0,0,0
343,0,0,0,1,1,0,0,18650,4,2004,1,14,2014,1,0,0,0,0,0,0,0,0,0,0,0
344,1,0,0,0,0,0,1,300,4,2011,1,14,2011,1,0,0,0,0,0,0,0,0,0,0,0
345,1,0,0,0,1,0,0,120,,,1,22,2012,1,0,0,0,0,0,0,0,0,0,0,0
346,1,0,0,0,0,0,1,8090,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0
347,0,0,0,1,0,0,1,9360,7,2013,1,22,2012,0,0,1,0,0,0,0,0,0,0,0,0
348,1,0,0,0,1,0,0,16490,,,1,22,2012,1,0,0,0,0,0,0,0,0,0,0,0
349,0,0,1,0,0,0,1,1490,4,2009,0,,,0,0,0,0,0,0,0,0,0,0,0,0
350,0,0,0,1,1,0,0,8880,,,1,14,2011,1,0,0,0,0,0,0,0,0,0,0,0
351,1,0,0,0,1,0,0,5290,11,2012,1,5,2013,0,1,0,0,0,0,0,0,0,0,0,0
352,0,0,0,1,0,0,1,6360,,,1,40,2012,0,0,1,0,0,0,0,0,0,0,0,0
353,0,1,0,0,0,1,0,900,,,1,14,2013,0,1,0,0,0,0,0,0,0,0,0,0
354,0,0,0,1,0,0,1,1500,10,2005,0,,,0,0,0,0,0,0,0,0,0,0,0,0
355,1,0,0,0,0,0,1,9720,8,2013,0,,,0,0,0,0,0,0,0,0,0,0,0,0
356,0,0,0,1,0,0,1,8970,12,2007,1,22,2012,0,1,0,0,0,0,0,0,0,0,0,0
357,1,0,0,0,1,0,0,2060,10,2008,0,,,0,0,0,0,0,0,0,0,0,0,0,0
358,1,0,0,0,1,0,0,2890,10,2003,0,,,0,0,0,0,0,0,0,0,0,0,0,0
359,0,0,0,1,0,0,1,4370,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0
360,1,0,0,0,1,0,0,2040,6,2007,0,,,0,0,0,0,0,0,0,0,0,0,0,0
361,0,0,1,0,0,0,1,4490,5,2014,1,5,2013,0,1,0,0,0,0,0,0,0,0,0,0
362,0,0,1,0,0,0,1,340,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0
363,1,0,0,0,1,0,0,250,9,2009,0,,,0,0,0,0,0,0,0,0,0,0,0,0
364,1,0,0,0,0,0,1,13620,,,1,10,2014,0,0,1,0,0,0,0,0,0,0,0,0
365,0,0,1,0,1,0,0,2410,,,1,45,2009,0,1,0,0,0,0,0,0,0,0,0,0
366,0,0,0,1,0,0,1,6470,12,2004,0,,,0,0,0,0,0,0,0,0,0,0,0,0
367,0,0,0,1,0,0,1,2640,9,2012,0,,,0,0,0,0,0,0,0,0,0,0,0,0
368,0,0,0,1,0,0,1,1450,4,2005,1,45,2009,0,1,0,0,0,0,0,0,0,0,0,0
369,0,0,0,1,0,0,1,5870,4,2014,0,,,0,0,0,0,0,0,0,0,0,0,0,0
370,0,0,0,1,1,0,0,8250,10,2000,1,31,2009,1,0,0,0,0,0,0,0,0,0,0,0
371,0,0,0,1,0,0,1,1970,7,2009,1,45,2014,0,1,0,0,0,0,0,0,0,0,0,0
372,0,0,0,1,0,0,1,4880,8,2010,1,18,2014,1,0,0,0,0,0,0,0,0,0,0,0
373,0,0,0,1,0,0,1,11120,,,1,22,2012,1,0,0,0,0,0,0,0,0,0,0,0
374,1,0,0,0,1,0,0,1150,9,2007,0,,,0,0,0,0,0,0,0,0,0,0,0,0
375,1,0,0,0,0,0,1,15710,2,2013,1,37,2009,1,0,0,0,0,0,0,0,0,0,0,0
376,1,0,0,0,1,0,0,160,8,2012,0,,,0,0,0,0,0,0,0,0,0,0,0,0
377,1,0,0,0,0,0,1,100,6,2010,1,18,2010,0,1,0,0,0,0,0,0,0,0,0,0
378,1,0,0,0,0,0,1,2140,8,2012,0,,,0,0,0,0,0,0,0,0,0,0,0,0
379,0,0,0,1,1,0,0,6630,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0
380,1,0,0,0,1,0,0,2240,5,2013,1,10,2014,0,0,1,0,0,0,0,0,0,0,0,0
381,1,0,0,0,1,0,0,1800,11,2006,1,5,2013,0,1,0,0,0,0,0,0,0,0,0,0
382,0,0,1,0,0,0,1,26130,11,2002,0,,,0,0,0,0,0,0,0,0,0,0,0,0
383,1,0,0,0,0,0,1,350,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0
384,1,0,0,0,0,0,1,130,,,1,14,2011,1,0,0,0,0,0,0,0,0,0,0,0
385,0,0,0,1,1,0,0,4580,9,2007,0,,,0,0,0,0,0,0,0,0,0,0,0,0
386,0,0,0,1,0,0,1,1460,4,2014,1,31,2013,1,0,0,0,0,0,0,0,0,0,0,0
387,0,0,1,0,1,0,0,210,,,1,36,2013,0,0,1,0,0,0,0,0,0,0,0,0
388,1,0,0,0,1,0,0,2260,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0
389,1,0,0,0,0,0,1,6690,8,2011,0,,,0,0,0,0,0,0,0,0,0,0,0,0
390,1,0,0,0,0,0,1,1600,4,2009,0,,,0,0,0,0,0,0,0,0,0,0,0,0
391,1,0,0,0,1,0,0,460,11,2014,1,31,2013,0,1,0,0,0,0,0,0,0,0,0,0
392,1,0,0,0,1,0,0,2120,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0
393,0,0,0,1,0,0,1,4820,3,2008,0,,,0,0,0,0,0,0,0,0,0,0,0,0
394,0,0,0,1,1,0,0,10850,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0
395,1,0,0,0,1,0,0,3620,2,2013,0,,,0,0,0,0,0,0,0,0,0,0,0,0
396,1,0,0,0,0,0,1,23130,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0
397,1,0,0,0,0,0,1,130,,,1,27,2013,0,1,0,0,0,0,0,0,0,0,0,0
398,0,0,1,0,0,0,1,1540,,,1,1,2012,1,0,0,0,0,0,0,0,0,0,0,0
399,1,0,0,0,1,0,0,5360,9,2012,1,40,2011,1,0,0,0,0,0,0,0,0,0,0,0
400,1,0,0,0,1,0,0,70,11,2004,1,14,2011,1,0,0,0,0,0,0,0,0,0,0,0
401,1,0,0,0,0,0,1,9200,10,2009,1,14,2012,1,0,0,0,0,0,0,0,0,0,0,0
402,0,0,1,0,0,0,1,5830,9,2011,1,13,2010,1,0,0,0,0,0,0,0,0,0,0,0
403,1,0,0,0,1,0,0,4970,7,2015,0,,,0,0,0,0,0,0,0,0,0,0,0,0
404,1,0,0,0,0,0,1,1420,,,1,10,2013,0,0,1,0,0,0,0,0,0,0,0,0
405,1,0,0,0,1,0,0,1080,4,2008,1,14,2011,1,0,0,0,0,0,0,0,0,0,0,0
406,0,0,0,1,0,0,1,8240,3,2001,1,10,2013,0,1,0,0,0,0,0,0,0,0,0,0
407,1,0,0,0,1,0,0,5890,10,2003,1,14,2011,0,1,0,0,0,0,0,0,0,0,0,0
408,0,0,1,0,1,0,0,1560,,,1,45,2009,0,1,0,0,0,0,0,0,0,0,0,0
409,0,0,0,1,0,0,1,840,,,1,1,2013,1,0,0,0,0,0,0,0,0,0,0,0
410,0,0,1,0,1,0,0,40,11,2011,1,22,2012,0,0,1,0,0,0,0,0,0,0,0,0
411,0,0,0,1,0,0,1,8460,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0
412,0,0,0,1,0,0,1,4460,,,1,39,2010,1,0,0,0,0,0,0,0,0,0,0,0
413,1,0,0,0,0,0,1,760,9,2014,0,,,0,0,0,0,0,0,0,0,0,0,0,0
414,0,0,0,1,0,0,1,6210,,,1,1,2013,1,0,0,0,0,0,0,0,0,0,0,0
415,0,0,0,1,0,0,1,6910,4,2005,0,,,0,0,0,0,0,0,0,0,0,0,0,0
416,1,0,0,0,0,0,1,4650,6,2014,0,,,0,0,0,0,0,0,0,0,0,0,0,0
417,1,0,0,0,0,0,1,840,,,1,10,2014,1,0,0,0,0,0,0,0,0,0,0,0
418,1,0,0,0,1,0,0,1060,5,2009,1,27,2011,0,1,0,0,0,0,0,0,0,0,0,0
419,0,0,1,0,1,0,0,1620,9,2009,0,,,0,0,0,0,0,0,0,0,0,0,0,0
420,0,0,0,1,0,0,1,250,,,1,27,2012,1,0,0,0,0,0,0,0,0,0,0,0
421,0,0,1,0,0,0,1,3530,6,2012,1,35,2012,0,0,1,0,0,0,0,0,0,0,0,0
422,1,0,0,0,0,0,1,2880,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0
423,0,1,0,0,1,0,0,1270,5,2014,0,,,0,0,0,0,0,0,0,0,0,0,0,0
424,0,0,0,1,0,0,1,1250,,,1,40,2011,1,0,0,0,0,0,0,0,0,0,0,0
425,0,0,0,1,0,0,1,1460,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0
426,1,0,0,0,1,0,0,250,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0
427,1,0,0,0,0,0,1,70,7,2005,1,13,2010,1,0,0,0,0,0,0,0,0,0,0,0
428,0,0,0,1,1,0,0,2960,12,2014,1,23,2015,0,0,1,0,0,0,0,0,0,0,0,0
429,0,0,0,1,0,0,1,16350,7,2005,1,31,2013,1,0,0,0,0,0,0,0,0,0,0,0
430,0,0,0,1,0,0,1,12870,10,2008,0,,,0,0,0,0,0,0,0,0,0,0,0,0
431,0,0,0,1,0,0,1,4520,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0
432,1,0,0,0,1,0,0,810,5,2013,0,,,0,0,0,0,0,0,0,0,0,0,0,0
433,1,0,0,0,0,0,1,30030,11,2010,0,,,0,0,0,0,0,0,0,0,0,0,0,0
434,1,0,0,0,1,0,0,13020,8,2003,1,40,2014,1,0,0,0,0,0,0,0,0,0,0,0
435,1,0,0,0,1,0,0,910,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0
436,0,0,0,1,1,0,0,2300,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0
437,0,0,1,0,0,0,1,430,,,1,50,2010,1,0,0,0,0,0,0,0,0,0,0,0
438,0,0,0,1,0,0,1,1110,,,1,40,2012,1,0,0,0,0,0,0,0,0,0,0,0
439,1,0,0,0,1,0,0,1350,9,2009,0,,,0,0,0,0,0,0,0,0,0,0,0,0
440,0,0,0,1,1,0,0,3900,4,2005,1,45,2009,0,1,0,0,0,0,0,0,0,0,0,0
441,0,0,0,1,1,0,0,2530,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0
442,0,0,1,0,1,0,0,500,,,1,45,2009,0,1,0,0,0,0,0,0,0,0,0,0
443,0,0,0,1,1,0,0,11400,12,2005,0,,,0,0,0,0,0,0,0,0,0,0,0,0
444,0,0,1,0,1,0,0,1700,11,2009,0,,,0,0,0,0,0,0,0,0,0,0,0,0
445,1,0,0,0,1,0,0,240,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0
446,1,0,0,0,1,0,0,340,10,2000,1,31,2013,0,1,0,0,0,0,0,0,0,0,0,0
447,1,0,0,0,0,0,1,1510,9,2013,0,,,0,0,0,0,0,0,0,0,0,0,0,0
448,1,0,0,0,0,0,1,3970,9,2009,0,,,0,0,0,0,0,0,0,0,0,0,0,0
449,1,0,0,0,0,0,1,120,12,2014,1,37,2009,1,0,0,0,0,0,0,0,0,0,0,0
450,0,0,1,0,1,0,0,5780,11,1994,1,10,2014,0,0,1,0,0,0,0,0,0,0,0,0
451,1,0,0,0,1,0,0,2460,4,2009,1,13,2010,1,0,0,0,0,0,0,0,0,0,0,0
452,1,0,0,0,0,0,1,1850,8,2013,1,5,2011,0,1,0,0,0,0,0,0,0,0,0,0
453,1,0,0,0,0,0,1,75860,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0
454,1,0,0,0,1,0,0,26450,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0
455,0,0,0,1,0,0,1,7660,9,2010,0,,,0,0,0,0,0,0,0,0,0,0,0,0
456,1,0,0,0,0,0,1,140,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0
457,0,0,0,1,0,0,1,13140,,,1,31,2013,1,0,0,0,0,0,0,0,0,0,0,0
458,0,0,1,0,1,0,0,3390,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0
459,1,0,0,0,1,0,0,250,9,2008,1,5,2013,0,1,0,0,0,0,0,0,0,0,0,0
460,1,0,0,0,1,0,0,34050,4,2008,0,,,0,0,0,0,0,0,0,0,0,0,0,0
461,0,0,0,1,0,0,1,1790,7,2013,1,40,2013,1,0,0,0,0,0,0,0,0,0,0,0
462,1,0,0,0,1,0,0,44320,8,2008,0,,,0,0,0,0,0,0,0,0,0,0,0,0
463,1,0,0,0,1,0,0,4160,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0
464,0,0,1,0,1,0,0,520,3,2009,0,,,0,0,0,0,0,0,0,0,0,0,0,0
465,0,0,0,1,0,0,1,10890,4,2005,0,,,0,0,0,0,0,0,0,0,0,0,0,0
466,1,0,0,0,0,0,1,3110,3,2003,0,,,0,0,0,0,0,0,0,0,0,0,0,0
467,1,0,0,0,0,0,1,20390,4,2008,0,,,0,0,0,0,0,0,0,0,0,0,0,0
468,0,0,1,0,0,0,1,5260,9,2012,0,,,0,0,0,0,0,0,0,0,0,0,0,0
469,0,0,1,0,0,0,1,710,9,2005,0,,,0,0,0,0,0,0,0,0,0,0,0,0
470,1,0,0,0,0,0,1,50,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0
471,0,0,0,1,1,0,0,5300,,,1,45,2009,0,1,0,0,0,0,0,0,0,0,0,0
472,0,0,1,0,0,0,1,5030,8,2011,0,,,0,0,0,0,0,0,0,0,0,0,0,0
473,1,0,0,0,1,0,0,50,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0
474,0,0,1,0,1,0,0,14810,,,1,14,2011,0,0,1,0,0,0,0,0,0,0,0,0
475,1,0,0,0,1,0,0,140,9,2005,0,,,0,0,0,0,0,0,0,0,0,0,0,0
476,0,0,0,1,1,0,0,8300,9,2006,0,,,0,0,0,0,0,0,0,0,0,0,0,0
477,0,0,0,1,1,0,0,770,7,2010,1,35,2010,1,0,0,0,0,0,0,0,0,0,0,0
478,0,0,0,1,0,0,1,1940,3,2012,0,,,0,0,0,0,0,0,0,0,0,0,0,0
479,1,0,0,0,1,0,0,320,12,2005,1,9,2011,0,1,0,0,0,0,0,0,0,0,0,0
480,1,0,0,0,1,0,0,300,11,2012,0,,,0,0,0,0,0,0,0,0,0,0,0,0
481,0,0,1,0,0,0,1,7470,,,1,44,2012,0,1,0,0,0,0,0,0,0,0,0,0
482,0,0,1,0,1,0,0,2550,10,2005,0,,,0,0,0,0,0,0,0,0,0,0,0,0
483,1,0,0,0,0,0,1,2310,9,2011,1,13,2010,1,0,0,0,0,0,0,0,0,0,0,0
484,1,0,0,0,0,0,1,14300,3,2011,0,,,0,0,0,0,0,0,0,0,0,0,0,0
485,0,0,0,1,0,0,1,3270,,,1,22,2012,1,0,0,0,0,0,0,0,0,0,0,0
486,1,0,0,0,1,0,0,2320,,,1,31,2013,1,0,0,0,0,0,0,0,0,0,0,0
487,0,0,0,1,0,0,1,2180,9,2012,1,40,2012,1,0,0,0,0,0,0,0,0,0,0,0
488,1,0,0,0,0,0,1,2890,4,2014,0,,,0,0,0,0,0,0,0,0,0,0,0,0
489,1,0,0,0,1,0,0,14960,11,2013,1,37,2009,1,0,0,0,0,0,0,0,0,0,0,0
490,1,0,0,0,1,0,0,660,4,2013,1,40,2014,1,0,0,0,0,0,0,0,0,0,0,0
491,0,0,0,1,0,0,1,4680,,,1,22,2012,0,0,1,0,0,0,0,0,0,0,0,0
492,1,0,0,0,1,0,0,1740,3,2008,1,40,2012,1,0,0,0,0,0,0,0,0,0,0,0
493,0,0,0,1,0,0,1,1150,,,1,14,2011,1,0,0,0,0,0,0,0,0,0,0,0
494,0,1,0,0,1,0,0,1260,6,2011,0,,,0,0,0,0,0,0,0,0,0,0,0,0
495,0,0,0,1,1,0,0,5470,,,1,37,2009,1,0,0,0,0,0,0,0,0,0,0,0
496,0,0,0,1,0,0,1,2780,6,2015,0,,,0,0,0,0,0,0,0,0,0,0,0,0
497,1,0,0,0,0,0,1,1610,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0
498,1,0,0,0,1,0,0,990,,,1,40,2014,1,0,0,0,0,0,0,0,0,0,0,0
499,0,0,1,0,0,0,1,450,,,1,5,2013,0,1,0,0,0,0,0,0,0,0,0,0
500,0,0,0,1,0,0,1,10690,9,2007,1,5,2013,1,0,0,0,0,0,0,0,0,0,0,0
501,1,0,0,0,0,0,1,1620,9,2006,0,,,0,0,0,0,0,0,0,0,0,0,0,0
502,1,0,0,0,1,0,0,220,2,2002,1,37,2009,1,0,0,0,0,0,0,0,0,0,0,0
503,0,0,0,1,0,0,1,13080,9,2006,1,14,2011,1,0,0,0,0,0,0,0,0,0,0,0
504,0,0,1,0,0,0,1,820,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0
505,1,0,0,0,1,0,0,350,,,1,5,2013,0,1,0,0,0,0,0,0,0,0,0,0
506,1,0,0,0,1,0,0,1850,12,2014,1,18,2011,0,1,0,0,0,0,0,0,0,0,0,0
507,1,0,0,0,0,0,1,9070,4,2011,1,37,2009,1,0,0,0,0,0,0,0,0,0,0,0
508,1,0,0,0,0,0,1,1280,,,1,40,2011,1,0,0,0,0,0,0,0,0,0,0,0
509,1,0,0,0,1,0,0,4740,7,2008,1,37,2009,1,0,0,0,0,0,0,0,0,0,0,0
510,1,0,0,0,0,0,1,8260,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0
511,1,0,0,0,1,0,0,2060,9,2009,0,,,0,0,0,0,0,0,0,0,0,0,0,0
512,0,1,0,0,0,1,0,590,,,1,5,2013,0,0,1,0,0,0,0,0,0,0,0,0
513,1,0,0,0,1,0,0,400,8,2013,0,,,0,0,0,0,0,0,0,0,0,0,0,0
514,0,0,1,0,0,0,1,1200,7,2012,1,27,2012,1,0,0,0,0,0,0,0,0,0,0,0
515,0,0,0,1,0,0,1,11260,,,1,9,2011,0,1,0,0,0,0,0,0,0,0,0,0
516,1,0,0,0,0,0,1,20,,,1,35,2010,0,0,1,0,0,0,0,0,0,0,0,0
517,1,0,0,0,0,0,1,22490,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0
518,0,0,0,1,0,0,1,3330,3,2015,1,13,2010,1,0,0,0,0,0,0,0,0,0,0,0
519,0,0,1,0,0,0,1,2510,8,2009,1,1,2012,1,0,0,0,0,0,0,0,0,0,0,0
520,1,0,0,0,0,0,1,6900,,,1,40,2012,0,0,1,0,0,0,0,0,0,0,0,0
521,0,0,0,1,1,0,0,18610,11,2002,1,48,2011,0,0,1,0,0,0,0,0,0,0,0,0
522,0,0,0,1,0,0,1,7160,11,2012,1,9,2011,1,0,0,0,0,0,0,0,0,0,0,0
523,0,0,1,0,0,0,1,50,11,2013,0,,,0,0,0,0,0,0,0,0,0,0,0,0
524,1,0,0,0,0,0,1,40860,9,2013,0,,,0,0,0,0,0,0,0,0,0,0,0,0
525,0,0,0,1,0,0,1,1870,9,2013,0,,,0,0,0,0,0,0,0,0,0,0,0,0
526,1,0,0,0,1,0,0,120,,,1,48,2011,0,0,1,0,0,0,0,0,0,0,0,0
527,0,0,0,1,0,0,1,5830,4,2008,0,,,0,0,0,0,0,0,0,0,0,0,0,0
